"";"Laplace"
"284";-2,17389549102965
"285";-0,34154655888021
"286";3,12719663676149
"287";-0,261301106507623
"288";1,03840871243291
"289";1,2367989847364
"290";6,16341731951565
"291";2,73920027984849
"292";3,53632473609476
"293";1,60915369683529
"294";-1,71871875393871
"295";1,32050429680949
"296";0,06244608922218
"297";3,38438101297221
"298";-4,21637552313246
"299";3,50396804868251
"300";-0,094229312129444
"301";0,938830610917133
"302";1,06226607940598
"303";1,00072432012752
"304";-0,652763423230873
"305";1,21014374451992
"306";1,19520449694023
"307";1,32274192534945
"308";5,37307819347792
"309";-1,46099655291866
"310";7,04950302388986
"311";3,24333753734418
"312";-1,13928814224818
"313";-3,53933741050811
"314";-2,20905868949361
"315";-1,02119241153447
"316";-0,0871335828912663
"317";2,94794706690271
"318";2,45819411060422
"319";3,03626724786154
"320";-0,282059576342984
"321";0,547362353188343
"322";4,09063896940111
"323";4,92853326766649
"324";0,882330714151615
"325";0,90578964539136
"326";1,46610552027731
"327";0,891454096663799
"328";0,803554277776919
"329";1,82620408523769
"330";1,49772725467591
"331";3,2798790952091
"332";1,42032670085488
"333";1,44823197591174
"334";2,1019877577037
"335";3,93213484507795
"336";0,201848904033797
"337";0,410920768167944
"338";0,112846533796318
"339";-2,65617215288606
"340";0,981661412331597
"341";2,68937173314892
"342";-4,86115440463993
"343";-0,435452007946856
"344";0,0653111942207378
"345";-10,2111647903108
"346";0,114136268492045
"347";2,15147118607757
"348";2,64562749220913
"349";2,52431512425794
"350";3,40951952157021
"351";-0,496480011662624
"352";1,34260663754655
"353";5,16380524445603
"354";6,99613195516359
"355";3,7762622461464
"356";1,41913315469217
"357";1,35105995307778
"358";5,63165466959516
"359";6,09795032336497
"360";7,54444248723232
"361";1,26206752834479
"362";-1,37593246811456
"363";2,88877192951944
"364";-2,39981091689882
"365";0,19838108763796
"366";-4,00647864168509
"367";1,86279532255713
"368";2,35204192977281
"369";-0,53622655210289
"370";1,49521282203629
"371";1,24294143808159
"372";6,70502191511372
"373";1,35926111039006
"374";-0,129021162037539
"375";1,1012741170235
"376";1,74150050833072
"377";-1,10967027243405
"378";0,439453900645649
"379";5,97818330750899
"380";-1,81548512702387
"381";1,57913661399624
"382";0,844131826683068
"383";-0,488767174530694
"384";1,21185773462932
"385";1,80627812210331
"386";1,27538882510782
"387";2,21229215455048
"388";-0,0471150643774061
"389";0,0206084063635777
"390";-1,09563993256768
"391";-0,165218192304066
"392";2,37739285776116
"393";-0,766961280084392
"394";-0,471167412011014
"395";2,83245221245871
"396";-14,5828111152257
"397";-8,99845128613862
"398";0,651845884503851
"399";1,1004102143208
"400";-7,44390284118071
"401";3,71528382021431
"402";-1,73929240715589
"403";2,60274212886051
"404";0,303151549450258
"405";1,4865280897945
"406";-0,218650927337064
"407";2,22604557038333
"408";1,02368941421915
"409";1,53135301128689
"410";2,79503954632361
"411";-0,0523907940556712
"412";3,3015595467131
"413";-2,56514579231609
"414";1,60747088966382
"415";1,93403286934607
"416";2,37563895586957
"417";-0,793373332988853
"418";-1,91563509750907
"419";-4,86468805730835
"420";2,98638060003917
"421";-1,29085006671462
"422";-1,95408308729401
"423";-0,280743575584309
"424";6,15098110937546
"425";3,58899768219512
"426";-1,03395036473302
"427";-4,80623358330714
"428";2,09061056848792
"429";0,89303861881633
"430";-0,257083124304088
"431";0,607362789953491
"432";0,742626038414892
"433";6,43143605161926
"434";0,634771385503325
"435";1,0778491391401
"436";-2,48695568880138
"437";0,105688450138739
"438";6,09003747892728
"439";-10,4973085199169
"440";-5,56129282558512
"441";3,63678723738947
"442";-1,14405488098107
"443";2,75412624354529
"444";0,690120310875991
"445";-3,39150291780128
"446";2,40599805930941
"447";0,518668546008037
"448";-5,35756461584055
"449";6,39903293878826
"450";-2,75529699604838
"451";1,26558139224773
"452";-0,468820648938983
"453";1,08234036030317
"454";2,41919971844222
"455";1,09361636127418
"456";2,59628375632551
"457";0,446008707051955
"458";-4,46357835016138
"459";3,49720689692282
"460";0,624221892458318
"461";1,20444306035971
"462";2,88436854903733
"463";1,96988693429819
"464";2,50401619257043
"465";-2,43173045680066
"466";3,25349187495906
"467";4,33111583856869
"468";0,447299292715245
"469";2,79201205565916
"470";-0,194202175391731
"471";0,303939435266117
"472";-1,54112096432108
"473";1,73569807397309
"474";0,744385057698648
"475";4,4961994851532
"476";1,97853245651363
"477";0,76075691569407
"478";0,0442155451675181
"479";-0,703845934195688
"480";4,49068610061551
"481";5,9235566776525
"482";2,11821879203714
"483";2,38402038487341
"484";-1,55236700726544
"485";-5,34344980594488
"486";1,40536945602647
"487";0,685387830574921
"488";-0,0111087911455807
"489";-3,11805083981481
"490";2,37119165272052
"491";-0,226957376257827
"492";0,97222523775988
"493";3,23100401803249
"494";-0,148394446369073
"495";-2,08403097172963
"496";-0,371719924888888
"497";-1,14992818721813
"498";0,223043174813062
"499";1,18631311655168
"500";4,65168773791638
"501";0,828074913855646
"502";0,548473768105379
"503";-0,662710281325464
"504";-3,3113949536018
"505";2,50339295884727
"506";0,177560974944987
"507";1,18686322964112
"508";-8,83717606856692
"509";2,83755376633236
"510";5,29641231963058
"511";1,01903734784202
"512";2,23642271188084
"513";-0,658347821222295
"514";-2,89947699433031
"515";-0,329106537274138
"516";1,40384445862025
"517";6,42657241127411
"518";3,37439927605597
"519";0,317602600146741
"520";0,938329670943558
"521";0,474307478987327
"522";3,04414856138358
"523";1,02011750756886
"524";1,66999286051407
"525";1,40926803172933
"526";0,720278100214558
"527";0,369311566500663
"528";-0,711215844117617
"529";5,90511224894606
"530";-1,92252278033593
"531";-1,95875644012844
"532";0,559532973476318
"533";4,03141905076268
"534";0,285105724293989
"535";2,19106944457165
"536";2,49649954951298
"537";-2,37025817948984
"538";8,15635093999365
"539";2,4184762408876
"540";-0,0967282507511615
"541";5,52234435661923
"542";2,41704122269754
"543";2,8637425404
"544";5,45047606546644
"545";2,9695495997227
"546";0,714707849775087
"547";1,02451178105861
"548";0,467712222730254
"549";0,878431601989335
"550";1,8779235871545
"551";0,487351681906808
"552";3,86030466422949
"553";2,02166844106238
"554";1,05931113884994
"555";0,0382591765598087
"556";-0,191626503570382
"557";3,77221599325053
"558";2,19787521713387
"559";4,58435235334608
"560";0,411948364954733
"561";2,60537853372609
"562";6,43180686980593
"563";-1,45317948728201
"564";2,92093352198138
"565";3,81585372784949
"566";-3,13546747018668
"567";4,593629115684
"568";0,934933892980624
"569";1,47038143817608
"570";1,65375321368537
"571";1,13458163591811
"572";0,568664515940849
"573";1,16961816000269
"574";-0,0699772330070789
"575";1,37574720704405
"576";1,57266182039078
"577";-4,5144769411717
"578";3,80440116513889
"579";2,63555638458056
"580";0,0135291249149395
"581";-0,243188725613933
"582";1,26481549926003
"583";-1,05834427857956
"584";3,10708758287895
"585";1,09731988845912
"586";0,339700731349614
"587";3,27906913197645
"588";-6,50851309374781
"589";2,33871965687538
"590";-1,15036458744881
"591";2,31999626691673
"592";0,44257528148953
"593";-8,84986701708634
"594";0,815336181621176
"595";-3,5519093093918
"596";0,933049338784383
"597";1,88354810817036
"598";4,50567677897353
"599";1,9918730799545
"600";0,940417560157318
"601";0,483628438932229
"602";2,94705228365532
"603";-0,660668563645083
"604";3,5454246115029
"605";0,259590354026183
"606";1,27133927858654
"607";1,15770476482017
"608";2,03172333911681
"609";-3,38754575453289
"610";1,68556711583518
"611";0,0796659339390923
"612";1,68624985584193
"613";-2,23710442359787
"614";-1,78718760217857
"615";7,60952865696063
"616";-1,56838451952448
"617";1,53143078749847
"618";0,668502446470961
"619";2,87968486132565
"620";-0,00452566869255722
"621";-1,2045680213739
"622";-3,6759441333474
"623";4,5023657960765
"624";4,87044889739695
"625";0,508370927274493
"626";0,921996101038564
"627";0,441180319769725
"628";0,265467641742978
"629";12,1241933809402
"630";5,61702939290362
"631";0,70500153399239
"632";4,17294255904446
"633";2,55267883196116
"634";-3,15889741832811
"635";0,453149789380781
"636";-5,56457002797362
"637";-0,295351234538091
"638";-0,137915237460617
"639";4,13868349422975
"640";-2,42440754196279
"641";2,30883036375603
"642";-0,563802290548724
"643";-4,45157306800959
"644";-0,513746521787924
"645";0,747219922418194
"646";3,00864914654437
"647";2,867696255747
"648";1,24240389007408
"649";1,02583922704786
"650";2,82526703975036
"651";-0,503969830359075
"652";1,69747231413986
"653";-2,43796270235511
"654";0,0499102245170704
"655";-0,127392548283245
"656";3,3025052692992
"657";1,90815590056375
"658";-1,42474437853575
"659";4,64093712876374
"660";2,96946069399943
"661";2,80937119128665
"662";0,221380934369978
"663";5,63151150975661
"664";1,2352438673406
"665";-3,70318157686488
"666";-1,55393287680245
"667";0,641398590942881
"668";1,21777902428513
"669";1,15071463294474
"670";1,69050811685072
"671";5,27988416867141
"672";-2,7640003753686
"673";5,98699757032909
"674";3,44559125749042
"675";0,325234097761861
"676";7,57698942864932
"677";1,35084332724457
"678";1,24250817067927
"679";2,72430163365674
"680";1,50633589922347
"681";4,63035824209607
"682";1,24794793152429
"683";-0,844012275797854
"684";1,92306607391327
"685";-0,416255066756315
"686";1,53044311607667
"687";-0,656445381109963
"688";2,68445142212268
"689";7,94000085356284
"690";2,18655907841054
"691";0,753251677125908
"692";1,02900688107105
"693";1,05499646218403
"694";-0,254015921381946
"695";1,49246682574808
"696";4,69093422970377
"697";1,83136884783169
"698";1,42596190268848
"699";1,66878062060712
"700";1,60215217951106
"701";1,89737800210008
"702";-0,332430042584982
"703";0,886779365912712
"704";0,478647144554902
"705";-0,95210101007867
"706";-3,84082152798674
"707";1,76642547351473
"708";1,89974219816927
"709";-0,0192319336267079
"710";0,955725084127986
"711";0,0706899046671376
"712";7,34971160666458
"713";-0,713322643227052
"714";1,81228063666734
"715";0,112257276112224
"716";4,24522368827942
"717";-0,870926675951116
"718";2,2103965509415
"719";1,00999596552992
"720";1,14815818938682
"721";0,200266017783929
"722";3,84823660086896
"723";4,61024545249901
"724";2,23739530194187
"725";1,68035999515989
"726";-1,17508085847527
"727";4,279332984534
"728";6,62215802847934
"729";2,09911336556703
"730";4,72019175751357
"731";2,77389601922836
"732";0,873258220083036
"733";0,536998903728726
"734";1,69026355258154
"735";0,649262793257995
"736";0,145146362799679
"737";-2,11147268717085
"738";1,49885704765491
"739";0,855241763150402
"740";1,23560553975593
"741";-1,7770996708575
"742";-0,741950855566858
"743";1,44184282683741
"744";1,68119016139648
"745";5,03927891008246
"746";0,118685096295501
"747";-2,6116239885783
"748";4,33088061955226
"749";3,11934792380766
"750";5,89063281724709
"751";0,968595673021464
"752";1,42860007713917
"753";4,77832877127533
"754";0,079369817352852
"755";-0,160750089111189
"756";-0,108421948503455
"757";0,66838376475786
"758";-2,52760192637436
"759";1,18410247908609
"760";1,75834457091822
"761";1,42240520257301
"762";0,521157554486809
"763";1,20651836192306
"764";0,913477742667128
"765";4,41527476301726
"766";2,85289109566493
"767";1,68669741485853
"768";0,106006513414483
"769";-4,4371879656886
"770";-0,428278685576338
"771";2,57178620739034
"772";-4,18607938900116
"773";0,961147338183788
"774";1,76523668080194
"775";-5,39628714452236
"776";1,11136998869249
"777";-0,465639702682328
"778";0,853209008932971
"779";1,94429986018311
"780";-0,150497025566906
"781";1,74533456819925
"782";-1,24042660116582
"783";0,68981889872109
"784";1,21630392344496
"785";-12,3260331950782
"786";-0,693009484033323
"787";0,679521343862747
"788";0,298895749906586
"789";0,936827370401309
"790";-0,666342955615772
"791";-2,44345345445178
"792";-2,16830449121375
"793";3,49474951992889
"794";6,57304897246189
"795";0,97966903892471
"796";2,47038776883805
"797";1,09351469888992
"798";-3,79536923356603
"799";1,1468233108336
"800";0,374690470939063
"801";-0,346944917899785
"802";0,933617219461341
"803";0,0945128448232886
"804";-4,56325621891743
"805";0,137246453154974
"806";-1,01138316245062
"807";-1,15851607052351
"808";1,21952958679424
"809";2,64658052458106
"810";0,758284975766582
"811";0,0565873411305808
"812";2,29440856983016
"813";3,78878462942956
"814";2,45704931415196
"815";2,90079175441969
"816";6,02501390419858
"817";0,841823808694391
"818";1,13837299791343
"819";-0,203600836838429
"820";-0,512398051487855
"821";-2,825010423558
"822";0,419965798392539
"823";0,807670778798063
"824";-1,12005146363984
"825";5,23394918040775
"826";8,44254889732816
"827";-1,87781108770103
"828";1,99071577532588
"829";1,46328571767262
"830";4,06080396386911
"831";0,628410807634764
"832";-0,353763251053575
"833";-0,463137824179855
"834";3,05995138765962
"835";6,9274041496554
"836";2,14814755122785
"837";-4,37852182899282
"838";1,85290480829793
"839";-0,641481700060767
"840";3,10061481028843
"841";0,87287760581114
"842";0,827042577125024
"843";-0,0651966374912454
"844";-1,88684835745115
"845";8,45439758520979
"846";-1,97228010415682
"847";0,875463686578406
"848";2,56379365588936
"849";-0,0637741944388714
"850";1,37147127608205
"851";-0,705943655680057
"852";1,38634369172303
"853";1,48820561440382
"854";0,740398731631028
"855";2,40034976836752
"856";1,75161499072361
"857";0,858297808194571
"858";4,36571878218969
"859";1,43418840563635
"860";2,8582611720779
"861";-0,260558809772942
"862";0,0730961781833661
"863";-0,62454075049698
"864";-1,7967528093329
"865";-0,558797795560915
"866";0,122717013481018
"867";-0,731364314666935
"868";2,14364806804666
"869";7,76919231843352
"870";0,535580543987092
"871";-3,8811781792017
"872";1,73389318576646
"873";-1,91792017147735
"874";0,751745374728093
"875";0,996419794187352
"876";-0,374532810022775
"877";-0,935767814284417
"878";0,162960941744432
"879";3,01742227039001
"880";1,05340398684054
"881";-0,125124804588062
"882";-2,38013829791824
"883";-4,36052753306181
"884";1,0249007352479
"885";0,836392930569118
"886";-0,152074438455324
"887";-0,673266189378671
"888";2,47336113812076
"889";1,18935212489755
"890";2,24191809138811
"891";2,52106403591255
"892";2,43727708849357
"893";1,73968053742046
"894";0,662387379091218
"895";1,25428716106233
"896";2,24924366451429
"897";-9,0359528165976
"898";1,40068480681452
"899";-0,828939411184504
"900";2,06930399012135
"901";1,72154302924117
"902";-3,83886191948668
"903";-2,11446395244643
"904";2,23480623228322
"905";-0,199058257382365
"906";-3,89953754065433
"907";1,66327366471816
"908";-3,38328735192453
"909";0,904401472327525
"910";-0,598900856833543
"911";-2,69095683607618
"912";1,66079919056169
"913";5,7583833001995
"914";1,9838460686371
"915";3,36888996250566
"916";4,01222544061742
"917";-5,10326533106643
"918";-3,12128416672758
"919";1,15542826491316
"920";6,18256500639985
"921";1,88376228207697
"922";2,07340995911274
"923";0,608157609940751
"924";2,17254697939018
"925";1,91772899123074
"926";-1,22763647162272
"927";-1,67157464798916
"928";-1,26707721629404
"929";-0,510538546139244
"930";-0,836170614634388
"931";-2,60427005520145
"932";0,696970812328833
"933";2,19633571981465
"934";-4,38329643853112
"935";1,19524183091516
"936";4,59166239454662
"937";0,807690511186807
"938";-1,31890485381471
"939";-2,37016989639231
"940";6,07094430962453
"941";0,233409988781296
"942";-5,95562920370829
"943";4,70463674361445
"944";5,77915669728509
"945";-0,280758774449127
"946";0,355006956962897
"947";1,89317510731116
"948";0,331749664120695
"949";0,173948276282204
"950";-0,784036517268747
"951";0,198958048754669
"952";7,65576212197532
"953";-1,06126884174475
"954";1,79496668366999
"955";1,26118411553929
"956";2,78427646618191
"957";-2,06773390830194
"958";0,296060275351943
"959";1,93144530229254
"960";0,676975350459221
"961";0,931576284480109
"962";2,74543628036579
"963";0,645137485146105
"964";8,83277737689768
"965";1,09534489326608
"966";-0,728536985578851
"967";1,96438301862233
"968";-3,383949322378
"969";0,345179576519082
"970";1,35229052413918
"971";0,627959106019428
"972";1,91936550579233
"973";2,24752779749929
"974";2,34761659466387
"975";0,305470656325354
"976";-0,138403437754528
"977";7,27327227939117
"978";-4,40938347803519
"979";3,54334100091248
"980";4,20571753808279
"981";-0,734154738231354
"982";0,581152685505263
"983";2,32955530299758
"984";1,07247852953175
"985";-3,21722596560776
"986";4,83827836451747
"987";3,08261055426406
"988";-6,27256132383335
"989";4,29089147645873
"990";6,19392648054794
"991";5,73711741260399
"992";-0,794670343429072
"993";6,89472942657859
"994";3,09418247594468
"995";1,12305599120856
"996";-1,47459303032484
"997";2,78588804426297
"998";1,31792186256255
"999";-3,51842658566436
"1000";2,30380789186225
"1001";4,163814599264
"1002";-1,99602938827836
"1003";2,85246739624655
"1004";-3,40714608168847
"1005";-0,726479153917823
"1006";-0,296220268678958
"1007";-4,59936419757525
"1008";-0,620411189902493
"1009";1,55889042816347
"1010";-0,710789563648107
"1011";2,41041155038314
"1012";0,0350312863778113
"1013";0,510205085005067
"1014";-0,667919322636862
"1015";2,17974628746653
"1016";2,54234467623418
"1017";7,52308261195836
"1018";1,79577314858892
"1019";0,981571554797781
"1020";0,100205050898989
"1021";-1,8639552204352
"1022";0,364584959216854
"1023";-3,72460396167435
"1024";1,16721866233716
"1025";-1,37850140834797
"1026";-1,21903852355948
"1027";0,825836240844422
"1028";-1,39332158084365
"1029";-1,18020697584296
"1030";5,58281383883528
"1031";-1,73616235132762
"1032";-0,977755989394356
"1033";0,00493998082782099
"1034";1,12842248774181
"1035";-7,59640676266144
"1036";-2,09621233095042
"1037";0,170909256271509
"1038";-1,22079261161905
"1039";-6,29690930882183
"1040";-5,67848253272179
"1041";1,72580698333596
"1042";0,621630715846281
"1043";-1,31758277481016
"1044";1,06007098207077
"1045";0,435431017502818
"1046";-1,09430748604298
"1047";1,77343478922178
"1048";1,84899819402713
"1049";1,43896399213248
"1050";-2,80411212557831
"1051";-1,25199128357655
"1052";-0,689687221287874
"1053";1,04760741729569
"1054";3,61554752839127
"1055";-3,49574212408318
"1056";-0,40033303646767
"1057";0,989287428082843
"1058";2,38247167044116
"1059";2,13800934497608
"1060";2,79907059246732
"1061";-8,82994099371751
"1062";1,34495326728503
"1063";0,510535985760354
"1064";1,98698497873541
"1065";0,086089508171097
"1066";4,52311385180824
"1067";1,8802317043976
"1068";-1,18798919595585
"1069";2,19660560096487
"1070";0,819880688738464
"1071";-2,479586340684
"1072";1,02569608697339
"1073";0,516073827594481
"1074";-1,5118772528931
"1075";0,666802762906555
"1076";1,58010060690556
"1077";-5,75370313408978
"1078";-0,776646159989047
"1079";1,12408803816582
"1080";4,51061888192342
"1081";1,26894461300117
"1082";2,5802384847787
"1083";0,602736663634739
"1084";4,35664988756078
"1085";0,446441096433473
"1086";2,55718892024799
"1087";-2,81764076971043
"1088";2,34714922089532
"1089";0,432443411092728
"1090";1,96945333455481
"1091";0,146504124393775
"1092";0,425162642345186
"1093";2,25315512255529
"1094";8,44953131998253
"1095";0,649613797078778
"1096";4,54837369577007
"1097";-1,67461461839401
"1098";0,525909911958817
"1099";0,617806817192651
"1100";-1,27062990016773
"1101";0,815451575976785
"1102";3,14037047775831
"1103";0,954571884783701
"1104";1,32887927934664
"1105";2,1145054496138
"1106";2,76536567422196
"1107";2,46962049438181
"1108";-0,431346854601691
"1109";-0,433048664110287
"1110";2,7703813654749
"1111";2,40996633971359
"1112";-0,0517352889277978
"1113";4,72895131113478
"1114";1,21709558441835
"1115";-1,8967110599595
"1116";2,03051422986617
"1117";5,74603567966436
"1118";5,39781306842708
"1119";-1,16740483743876
"1120";3,27753278980348
"1121";0,974766221862306
"1122";4,45024291237973
"1123";0,542850799862094
"1124";2,16817819764179
"1125";-0,157566063049912
"1126";-0,760209365778246
"1127";3,32294560786919
"1128";2,57240759160473
"1129";4,5276958149648
"1130";4,39203051114094
"1131";4,97306211079075
"1132";1,51968112769663
"1133";-4,15018607050485
"1134";2,06445088731729
"1135";-0,755531450635239
"1136";-4,52451798964344
"1137";0,933457153412357
"1138";0,806629911315581
"1139";-1,7792254259964
"1140";-1,62758869237857
"1141";0,99892365473152
"1142";-0,113491280179153
"1143";-1,57660848542698
"1144";1,17965458480408
"1145";0,388021879670701
"1146";2,1991152481966
"1147";0,0630070866918347
"1148";5,36126741307468
"1149";0,361713096710221
"1150";0,338785722930458
"1151";2,07476421409944
"1152";1,20476112995465
"1153";0,829140526645204
"1154";5,36523347740196
"1155";2,29717055744069
"1156";2,79118882167999
"1157";0,0771067443680271
"1158";2,12160863837035
"1159";-3,25903910133109
"1160";0,276238411568505
"1161";2,27371695980036
"1162";0,129067808682561
"1163";-0,33670618260859
"1164";-1,60714271161863
"1165";7,23891242021759
"1166";1,38119828666447
"1167";0,763587540148922
"1168";0,047297702120858
"1169";2,161532987138
"1170";0,136987766338192
"1171";1,58053072331223
"1172";-4,77929928410974
"1173";5,19473359795958
"1174";0,848098185401196
"1175";-1,42153299068315
"1176";-0,614181923992562
"1177";6,21180693382869
"1178";1,5612627081107
"1179";-1,05518369492068
"1180";3,84746759709415
"1181";2,15955503393592
"1182";1,52828274131436
"1183";0,655906658258597
"1184";3,2913897519587
"1185";0,17062120864704
"1186";-1,15131403238954
"1187";3,40050392100461
"1188";1,04279871147041
"1189";3,75103634827364
"1190";0,10790982495214
"1191";-5,70656666566751
"1192";2,94660887873337
"1193";1,56663886484932
"1194";-2,56347923464318
"1195";1,99352380996102
"1196";0,30883045415301
"1197";1,28376393648593
"1198";1,11715884372705
"1199";2,41014343038617
"1200";-0,770263884763378
"1201";1,77079383676462
"1202";0,974489745498961
"1203";1,69678597052109
"1204";-0,964733540363659
"1205";2,57525140270049
"1206";4,97378416487467
"1207";3,89402754160905
"1208";2,23477104271442
"1209";8,91058937050946
"1210";1,64241525071038
"1211";1,17578535704543
"1212";4,3946288157731
"1213";-6,11654185989356
"1214";-0,418826183577279
"1215";0,828076921372765
